time,weekday,CPU utilization percentage,GPU Utilization,Current battery percentage,Battery Status,Battery Usage
2024-11-16 00:00:00,5,0.20815985222157377,0.2258243879032471,64.404353104258,2,
2024-11-16 00:10:00,5,0.07089598429813998,0.17863990925940687,79.01619228792428,2,-14.61
2024-11-16 00:20:00,5,0.23807455796097587,0.041029249141461034,56.53288596073961,2,22.48
2024-11-16 00:30:00,5,0.2536219673549388,0.08716254092473001,65.23028079893542,2,-8.7
2024-11-16 00:40:00,5,0.2918711421175809,0.023939323692732672,66.62547025692956,2,-1.4
2024-11-16 00:50:00,5,0.20535498745695985,0.18818714641006476,58.96346571824221,2,7.66
2024-11-16 01:00:00,5,0.10884757633623551,0.24602890330792113,65.22510193814875,2,-6.26
2024-11-16 01:10:00,5,0.16184838580125196,0.09937102288943962,74.81739109430066,2,-9.59
2024-11-16 01:20:00,5,0.18769463478116127,0.07424404938787962,76.18431301512804,2,-1.37
2024-11-16 01:30:00,5,0.09963946490883424,0.18938625422615415,66.26677458550044,2,9.92
2024-11-16 01:40:00,5,0.12304019807202565,0.1961768239404832,50.70422052657917,2,15.56
2024-11-16 01:50:00,5,0.04363059535887929,0.18978324095529156,69.91760658264751,2,-19.21
2024-11-16 02:00:00,5,0.03466430943956184,0.12704039409651657,57.69351459459112,2,12.22
2024-11-16 02:10:00,5,0.011412089288519233,0.1700805802269522,51.0098895519063,2,6.68
2024-11-16 02:20:00,5,0.2893593684681486,0.19436171880968608,60.96721930537183,2,-9.96
2024-11-16 02:30:00,5,0.20526153041350795,0.15830494025132583,64.23993345283745,2,-3.27
2024-11-16 02:40:00,5,0.1705863590302904,0.12834118783285137,71.57776947184345,2,-7.34
2024-11-16 02:50:00,5,0.084892490599641,0.17408333964308323,64.51513559783677,2,7.06
2024-11-16 03:00:00,5,0.056019224078527614,0.04173159824314613,55.29582254314847,2,9.22
2024-11-16 03:10:00,5,0.2793619869694624,0.03563220116589436,53.21159066855662,2,2.08
2024-11-16 03:20:00,5,0.03276448071021471,0.05598367102520985,63.47001903107352,2,-10.26
2024-11-16 03:30:00,5,0.14790798830007812,0.04567894007668531,60.56275021644068,2,2.91
2024-11-16 03:40:00,5,0.2570647327645999,0.08656268273079071,63.99858065524244,2,-3.44
2024-11-16 03:50:00,5,0.22361056014103411,0.18274200958745807,53.660831321738506,2,10.34
2024-11-16 04:00:00,5,0.12999583988173746,0.03539233773346151,60.486005380124936,2,-6.83
2024-11-16 04:10:00,5,0.024048109481434286,0.2552652080607184,77.69293238296723,2,-17.21
2024-11-16 04:20:00,5,0.29688238932982514,0.13915887364086127,58.05713564278602,2,19.64
2024-11-16 04:30:00,5,0.15713718903432108,0.16558505032806584,52.63241606092573,2,5.42
2024-11-16 04:40:00,5,0.15106670108931786,0.298967823562264,56.12232322620635,2,-3.49
2024-11-16 04:50:00,5,0.2074275202873217,0.25941407395104926,68.74281198893571,2,-12.62
2024-11-16 05:00:00,5,0.07784630485928384,0.013759468721530199,56.624310302966755,2,12.12
2024-11-16 05:10:00,5,0.10571311350214788,0.2118858580501928,79.75658445787828,2,-23.13
2024-11-16 05:20:00,5,0.20512418163538898,0.24317326243016463,50.55627507878015,2,29.2
2024-11-16 05:30:00,5,0.264300074419176,0.22014678568905535,73.60743234490668,2,-23.05
2024-11-16 05:40:00,5,0.28947689715267017,0.06686530177901241,54.34258875676277,2,19.26
2024-11-16 05:50:00,5,0.21884814123829588,0.09405960476612517,64.79215400743728,2,-10.45
2024-11-16 06:00:00,5,0.2701355822301527,0.21241703940103648,68.4768373867496,2,-3.68
2024-11-16 06:10:00,5,0.20161604999211113,0.13356100800528967,97.7680286409761,2,-29.29
2024-11-16 06:20:00,5,0.08587589112572203,0.13904295951744852,71.97657600957568,2,25.79
2024-11-16 06:30:00,5,0.28829124769251646,0.28814559631455905,70.95000185427828,2,1.03
2024-11-16 06:40:00,5,0.34903475191035205,0.1847620540948981,78.85684144151945,2,-7.91
2024-11-16 06:50:00,5,0.1832622581068006,0.15452713137371796,94.51443177120244,2,-15.66
2024-11-16 07:00:00,5,0.3040370387939631,0.14475203012211396,72.50345716677337,2,22.01
2024-11-16 07:10:00,5,0.2970834060159752,0.12094246088606223,90.6548774711858,2,-18.15
2024-11-16 07:20:00,5,0.23886970565004645,0.13763544646815268,76.32606621993547,2,14.33
2024-11-16 07:30:00,5,0.12999869079969356,0.1732462038769915,72.42273738896046,2,3.9
2024-11-16 07:40:00,5,0.27097705720591475,0.28678609731916055,72.92951875362111,2,-0.51
2024-11-16 07:50:00,5,0.29968979180525296,0.05819167489598592,87.43732977999458,2,-14.51
2024-11-16 08:00:00,5,0.22118616114444098,0.04647390680452773,73.84030331810902,2,13.6
2024-11-16 08:10:00,5,0.04168638831656155,0.1638194175398055,67.92755753458448,2,5.91
2024-11-16 08:20:00,5,0.27221622144804203,0.000709937008426198,75.07011672673005,2,-7.14
2024-11-16 08:30:00,5,0.12009487506450722,0.13304647606853706,93.96399678857989,2,-18.89
2024-11-16 08:40:00,5,0.15224880228008045,0.06948861722129081,96.2358124556836,2,-2.27
2024-11-16 08:50:00,5,0.1444411660849986,0.286375667776348,70.27513309206203,2,25.96
2024-11-16 09:00:00,5,0.2694736759858875,0.10186576588058585,71.62108241762004,2,-1.35
2024-11-16 09:10:00,5,0.36168057308771,0.11516768815545567,71.57149220814485,2,0.05
2024-11-16 09:20:00,5,0.005334144496633275,0.18416372155804253,91.9284077873737,2,-20.36
2024-11-16 09:30:00,5,0.10189323821989996,0.2130926613783736,97.90827827523354,2,-5.98
2024-11-16 09:40:00,5,0.3563428834651185,0.12607365389208816,91.78181507379405,2,6.13
2024-11-16 09:50:00,5,0.03721504938861826,0.24178876488799836,70.1842638387467,2,21.6
2024-11-16 10:00:00,5,0.25623374448971936,0.1288381406550788,71.1540295520434,2,-0.97
2024-11-16 10:10:00,5,0.2878938884455748,0.0643942178287933,74.63598904010992,2,-3.48
2024-11-16 10:20:00,5,0.16209107114122567,0.1272181397106347,65.16580396919508,2,9.47
2024-11-16 10:30:00,5,0.20288559429008549,0.21042566146990935,95.11497792922587,2,-29.95
2024-11-16 10:40:00,5,0.1727739957779838,0.23011874299877833,97.80554161689889,2,-2.69
2024-11-16 10:50:00,5,0.31043805890670784,0.0711208985371285,87.228292144325,2,10.58
2024-11-16 11:00:00,5,0.02284055382301489,0.23016883265776178,85.15186021377822,2,2.08
2024-11-16 11:10:00,5,0.01324750187454673,0.17773581799799104,84.12100771606023,2,1.03
2024-11-16 11:20:00,5,0.2591989039048554,0.23535982682456555,85.29233441857183,2,-1.17
2024-11-16 11:30:00,5,0.3127800636176139,0.04293581387343411,98.20330199597299,2,-12.91
2024-11-16 11:40:00,5,0.35663111560427213,0.20083245501730748,78.85657521422499,2,19.35
2024-11-16 11:50:00,5,0.14436308122018562,0.2876342449759119,86.92797072978053,2,-8.07
2024-11-16 12:00:00,5,0.580994320748746,0.7051636489029643,26.03359146271891,4,60.89
2024-11-16 12:10:00,5,0.5382932890875919,0.5420237425982046,29.68594390472191,4,-3.65
2024-11-16 12:20:00,5,0.3076337703464313,0.862800708802997,30.34779335439086,4,-0.66
2024-11-16 12:30:00,5,0.653377838163913,0.7901017232800115,49.031119176844655,4,-18.68
2024-11-16 12:40:00,5,0.3930458930317081,0.6835784099192371,67.9910181042323,2,-18.96
2024-11-16 12:50:00,5,0.5720856691842577,0.7721737627999324,96.41593733509444,2,-28.42
2024-11-16 13:00:00,5,0.5211070588820879,0.7716492816269234,57.389959839989366,2,39.03
2024-11-16 13:10:00,5,0.6191196125340781,0.8713955128441555,22.111859367259274,4,35.28
